propertyCode,address,district,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift,idCity,distanceBeach,internet,zonaTranquila,distanceCoworking,safety,score,available,thumbnail
93665550,barrio La Seu,Ciutat Vella,La Seu,39.4720868,-0.3738073,313,4,1400,penthouse,82,True,1,1,good,True,1,4389,122,True,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/36/1b/918266906.jpg
93429621,barrio El Botànic,Extramurs,El Botànic,39.4743008,-0.3849210999999999,748,4,1500,flat,85,True,2,2,good,True,1,5253,182,True,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/01/b5/918269833.jpg
92569870,barrio La Roqueta,Extramurs,La Roqueta,39.4653763,-0.3810536,718,1,1200,flat,50,True,1,1,good,True,1,5230,211,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/aa/74/918268177.jpg
92559152,barrio La Roqueta,Extramurs,La Roqueta,39.4660763,-0.3798535999999999,604,1,1200,flat,50,True,2,1,good,True,1,5105,175,False,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/cd/64/918269015.jpg
92524565,barrio La Roqueta,Extramurs,La Roqueta,39.4682763,-0.3787535999999999,342,2,1200,flat,50,True,2,1,good,True,1,4927,111,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/d5/56/918272103.jpg
92521503,barrio La Roqueta,Extramurs,La Roqueta,39.4656763,-0.3810536,688,3,1200,flat,50,True,1,1,good,True,1,5217,211,True,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/0c/72/918271218.jpg
92521502,barrio La Roqueta,Extramurs,La Roqueta,39.4676763,-0.3813535999999999,521,3,1200,flat,50,True,1,1,good,True,1,5160,175,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/93/72/918269109.jpg
91498472,barrio En Corts,Quatre Carreres,En Corts,39.4600012,-0.3689571,1426,2,850,flat,80,True,2,2,good,True,1,4607,193,False,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/68/a7/926584585.jpg
95736213,"Calle Maestro Sosa, 10",Extramurs,Arrancapins,39.4623563,-0.3866235999999999,1264,2,950,flat,95,False,2,2,good,True,1,5803,215,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/74/65/926766874.jpg
95684969,Plaza del Miracle del Mocadoret,Ciutat Vella,La Seu,39.4728131,-0.3753371,248,1,1100,flat,93,True,2,1,good,True,1,4492,122,True,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/42/fa/925523958.jpg
95602068,"Paseo de l'Albereda, 65",Camins al Grau,Penya-Roja,39.4546,-0.342003,3538,8,750,flat,72,True,1,1,good,True,1,3553,158,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/3e/f8/927591249.jpg
95584110,"JOSE CHABAS BORDEHORE, 3",Rascanya,Sant Llorenç,39.4933243,-0.3601199,2872,4,850,flat,79,True,2,2,good,True,1,3202,218,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/51/e5/922544291.jpg
95433789,convento Jerusalén,Extramurs,La Roqueta,39.4657779,-0.3787403,608,4,1150,penthouse,50,True,1,1,good,True,1,5030,145,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/26/7d/918305763.jpg
94959222,"Calle de Marvà, 27",Extramurs,Arrancapins,39.4638494,-0.3845217999999999,1022,0,900,flat,80,True,3,2,good,False,1,5571,215,False,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/15/2c/902554184.jpg
95740252,"Avenida de Burjassot, Valencia s/n",Benicalap,Benicalap,39.4913452,-0.3923203999999999,2594,9,700,flat,50,False,2,1,renew,True,1,5845,192,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/60/36/926874733.jpg
94837276,Paseo Alameda,Camins al Grau,Penya-Roja,39.4609444,-0.3570003,2073,5,1100,flat,85,True,2,2,good,True,1,3739,203,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/95/da/899360409.jpg
88658172,Vicente Raga,Camins al Grau,Penya-Roja,39.4576523,-0.3465823999999999,3027,2,900,flat,90,True,2,2,good,True,1,3442,182,False,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/1c/26/774435349.jpg
84536620,"Calle Francisco Moreno Usedo, Valencia",L'Olivereta,Nou Moles,39.4727736,-0.3981444,1803,4,700,flat,93,True,3,1,good,True,1,6400,212,True,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/39/79/924047632.jpg
94460381,Calle del Pintor Maella,Camins al Grau,La Creu del Grau,39.463352,-0.3482542999999999,2633,7,800,flat,79,True,2,1,good,True,1,3021,174,True,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/94/b8/889461472.jpg
95617690,Calle del Pintor Maella,Camins al Grau,La Creu del Grau,39.464052,-0.3464543,2756,1,700,flat,80,True,3,1,good,True,1,2861,174,False,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/e0/01/923475945.jpg
95610662,Calle Escultor José Capuz,Quatre Carreres,Mont-Olivet,39.4624476,-0.3622397,1608,4,1050,flat,100,True,2,2,good,True,1,3980,170,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/21/95/923271324.jpg
95583999,Calle de Cadis,L'Eixample,Russafa,39.4620116,-0.3745131,1039,5,800,penthouse,65,False,1,1,good,True,1,4892,145,True,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/eb/e5/922540727.jpg
95751580,barrio Sant Pau,Campanar,Sant Pau,39.4891209,-0.3986567,2717,3,1100,flat,65,True,1,1,good,True,1,6355,186,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/c3/c4/927476612.jpg
95754405,Calle del Doctor Manuel Candela,Camins al Grau,Aiora,39.4673258,-0.3498577,2387,7,800,flat,63,True,2,1,good,True,1,2809,171,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/80/e2/927252415.jpg
95310016,Calle Convento Jerusalén,Extramurs,La Roqueta,39.4674779,-0.3807403,504,4,1075,penthouse,45,True,1,1,good,True,1,5118,175,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/52/a7/916691487.jpg
95726085,"Calle Carrícola, 9",Jesús,La Creu Coberta,39.4520529,-0.3869569,2278,2,600,flat,73,True,2,1,good,True,1,6383,186,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/42/a5/926502421.jpg
95705376,"Calle Arzobispo Mayoral, 7",Ciutat Vella,Sant Francesc,39.4691907,-0.3781717,229,4,1000,flat,54,True,2,1,good,True,1,4846,111,True,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/96/44/925981878.jpg
84352094,"Calle Padre Luis Navarro, Valencia, 31",Poblats Marítims,El Cabanyal-El Canyamelar,39.4641088,-0.3303438999999999,4100,1,900,flat,72,True,3,1,good,False,1,2228,128,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/80/08/674060547.jpg
95599276,Plaza de la Reina s/n,Ciutat Vella,La Seu,39.4743833,-0.3751028999999999,406,2,1600,studio,60,True,0,1,good,True,1,4428,137,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/63/bd/922961670.jpg
95587846,"Calle Creu Roja, 1",Patraix,Vara de Quart,39.4606215,-0.4124259999999999,3238,0,800,duplex,100,True,0,1,good,True,1,7937,289,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/0e/1a/922641293.jpg
95216188,Calle de Benimuslem,La Saïdia,Trinitat,39.4840738,-0.3711929,1530,2,850,flat,87,True,3,1,good,True,1,3969,183,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/95/5c/924073000.jpg
92893680,Calle de Játiva,Ciutat Vella,Sant Francesc,39.4671064,-0.3772272,446,7,850,flat,55,True,2,1,good,True,1,4853,111,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/eb/af/850442012.jpg
95728547,"Plaza de la Reina, 3",Ciutat Vella,La Seu,39.4738036,-0.3754795999999999,334,3,1100,flat,100,True,2,1,good,False,1,4475,122,False,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/1b/f4/926557355.jpg
95718919,Avenida del Primat Reig,El Pla del Real,Jaume Roig,39.4805791,-0.3591150999999999,1877,3,1000,flat,99,False,3,2,good,True,1,2953,206,False,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/86/ee/926319533.jpg
95712576,"Calle Pintor Peiró, 9",El Pla del Real,Exposició,39.4751875,-0.3643226,1197,3,850,flat,74,True,2,1,good,True,1,3510,144,False,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/d6/81/926142055.jpg
30582993,Avenida de les Balears,Camins al Grau,Penya-Roja,39.46183,-0.3552284,2153,3,750,flat,73,True,1,1,good,True,1,3560,158,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/92/6c/924160483.jpg
95642289,Baleares,Camins al Grau,Penya-Roja,39.4642016,-0.3552161,2040,1,650,flat,69,True,3,1,good,True,1,3385,158,False,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/1f/fd/926698338.jpg
39533665,"Calle d'alemanya, 9",El Pla del Real,Jaume Roig,39.4824351,-0.3616463,1836,15,525,flat,40,True,1,1,good,True,1,3153,206,False,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/f2/cb/926853393.jpg
95295643,Plaza de Joan de Vila-rasa,Ciutat Vella,El Mercat,39.4721572,-0.3817393,403,4,1200,flat,91,True,2,1,good,True,1,5041,161,True,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/e1/5c/918267312.jpg
95211354,"Calle de las Comedias, 5",Ciutat Vella,La Xerea,39.473391,-0.3723066,492,6,750,penthouse,45,True,1,1,good,True,1,4224,147,False,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/50/c7/912192855.jpg
85743675,Calle de Federico Alcácer Aguilar,Benicalap,Nou Benicalap,39.4946054,-0.3868216,2737,0,730,flat,100,True,3,2,good,True,1,5447,242,True,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/f3/ca/674058342.jpg
95106491,"Jesus, 56",Extramurs,Arrancapins,39.4650437,-0.3846757999999999,929,5,750,flat,61,True,2,1,good,True,1,5532,215,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/1f/d8/906389722.jpg
95116036,Plaza OBISPO AMIGO,Extramurs,Arrancapins,39.4655554,-0.3864163,1002,5,1200,penthouse,63,True,2,1,good,True,1,5650,215,True,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/f4/d4/906628701.jpg
94829287,Calle Escultor José Capuz,Quatre Carreres,Mont-Olivet,39.4613298,-0.3601984,1823,3,800,flat,95,True,3,1,good,True,1,3918,222,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/6b/79/86/902172772.jpg
94812083,Calle del Palleter,Extramurs,La Petxina,39.4719687,-0.3895334,1059,2,1250,flat,83,True,2,2,good,True,1,5696,182,True,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/76/eb/909403327.jpg
94715697,Calle del Poeta Josep Cervera i Grífol,Quatre Carreres,Ciutat de les Arts i de les Ciencies,39.456028,-0.3576374,2376,3,750,flat,70,True,2,1,good,True,1,4166,186,False,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/08/1f/896233629.jpg
94750930,Calle del Verger,Ciutat Vella,La Xerea,39.4710292,-0.3702656,598,1,1100,flat,81,True,1,1,good,False,1,4138,147,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/25/1e/918270785.jpg
94598247,Calle de Cirilo Amorós,L'Eixample,El Pla del Remei,39.4708884,-0.3685515,745,1,950,flat,92,True,3,2,good,True,1,4005,147,True,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/5a/e0/893008412.jpg
94468760,Calle de la Estameñeria Vieja,Ciutat Vella,El Mercat,39.4756757,-0.3762367,513,2,700,duplex,54,True,0,1,good,False,1,4492,137,True,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/ab/da/889698917.jpg
85319307,barrio Russafa,L'Eixample,Russafa,39.4608038,-0.3785925,1153,2,1100,flat,59,True,2,1,good,False,1,5263,189,False,3000,4,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/29/2f/918267718.jpg
91921281,"Avenida de las Cortes Valencianas, 45",Campanar,Sant Pau,39.4934746,-0.4021600999999999,3278,7,850,flat,95,True,2,2,good,True,1,6716,182,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/3e/34/826513451.jpg
91551571,barrio Sant Francesc,Ciutat Vella,Sant Francesc,39.4704495,-0.3784342,127,4,1400,flat,75,True,1,1,good,True,1,4822,122,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/b2/34/923822387.jpg
95561475,barrio Mestalla,El Pla del Real,Mestalla,39.4724885,-0.358595,1607,4,750,flat,88,True,3,1,good,True,1,3146,138,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/20/a7/921911698.jpg
95498111,Calle de Bernabé Garcia,Poblats Marítims,Natzaret,39.4481211,-0.3333351,4554,1,725,flat,90,True,2,1,good,False,1,4023,200,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/78/a7/919948402.jpg
94416967,Calle de Guillem de Castro,Ciutat Vella,El Carme,39.4793862,-0.3830581999999999,1045,3,950,flat,100,True,3,2,good,True,1,5011,194,False,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/d8/c3/913371232.jpg
95755363,"Calle Periodista Badía, 6",El Pla del Real,Exposició,39.4773451,-0.3631773,1390,3,625,flat,60,False,1,1,good,True,1,3357,144,False,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/63/b6/927279641.jpg
95706953,"Calle del Padre Esteban Pernet, 22",L'Olivereta,La Llum,39.4673138,-0.4127021999999999,3073,3,695,flat,90,True,2,2,good,True,1,7751,194,True,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/23/2e/926026328.jpg
95710259,Avenida de Joan XXIII,Rascanya,Torrefiel,39.4909576,-0.3823764,2249,1,650,flat,87,False,3,1,good,True,1,4995,217,False,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/a2/b9/927622723.jpg
89338358,"jurats, 35",L'Olivereta,Tres Forques,39.4688257,-0.405367,2427,3,650,flat,90,True,2,1,good,True,1,7099,250,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/eb/67/848625064.jpg
95666725,Calle de Manuel Melià i Fuster,Benicalap,Nou Benicalap,39.4948152,-0.3911203,2891,1,790,flat,97,False,2,2,good,True,1,5812,192,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/e0/76/924795041.jpg
94757195,Avenida de Sant Josep Artesà,Benicalap,Ciutat Fallera,39.49969,-0.3955620999999999,3544,3,575,flat,60,True,3,1,good,False,1,6316,153,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/67/ed/912742695.jpg
95604434,Calle de Molina de Segura,L'Olivereta,Tres Forques,39.4666989,-0.4041086,2358,3,580,flat,88,False,3,1,good,True,1,7054,250,False,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/ef/21/923120756.jpg
95548349,Calle del Coronel Montesinos,Rascanya,Torrefiel,39.4956041,-0.3729792999999999,2746,1,560,flat,73,True,3,2,good,False,1,4329,234,False,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/71/03/922418110.jpg
95423152,Calle de Fontanars dels Alforins,Patraix,Safranar,39.4570828,-0.3946229,2159,5,745,flat,90,True,3,2,good,True,1,6675,253,True,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/57/ab/926194490.jpg
95283865,Tomás de Villarroya,Jesús,Sant Marcellí,39.4460943,-0.3875004999999999,2919,3,650,flat,89,True,2,1,good,True,1,6808,225,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/60/e7/914264352.jpg
95253265,"Avenida de Francia, 159",Poblats Marítims,El Grau,39.458188,-0.3347238999999999,3922,1,1000,flat,78,True,3,2,good,True,1,2960,154,False,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/5f/a2/913499857.jpg
95225106,"Calle eixarchs, 20",Ciutat Vella,El Mercat,39.4744658,-0.3809189,487,5,1600,duplex,70,True,2,2,good,True,1,4913,139,True,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/10/5b/912558709.jpg
89141754,quart,Ciutat Vella,El Carme,39.4777953,-0.3833325999999999,907,4,2000,penthouse,100,True,2,2,good,True,1,5055,139,False,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/0c/42/764451259.jpg
95662123,Avenida de Burjassot,La Saïdia,Marxalenes,39.4836517,-0.3829229999999999,1476,5,900,flat,88,True,2,2,good,True,1,4976,215,False,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/e1/4b/923818466.jpg
95759556,Gran Via de Ferran el Catòlic,Extramurs,El Botànic,39.4704801,-0.3832159,518,9,1000,penthouse,63,True,1,1,good,True,1,5214,161,False,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/b8/f3/927397222.jpg
95751108,barrio El Cabanyal-El Canyamelar,Poblats Marítims,El Cabanyal-El Canyamelar,39.4730383,-0.3327425,3824,2,2000,flat,50,True,2,1,good,False,1,1362,159,True,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/73/93/927169054.jpg
95712867,Calle Ministro Luis Mayans,La Saïdia,Morvedre,39.4855978,-0.3699284,1727,7,750,flat,78,True,2,2,good,True,1,3866,183,True,3000,2,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/ca/14/926148198.jpg
95707828,barrio El Grau,Poblats Marítims,El Grau,39.456988,-0.3360239,3871,3,850,flat,97,True,3,2,good,True,1,3120,119,True,3000,3,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/c0/86/926046042.jpg
81867487,Republica Argentina,Algirós,L'Amistat,39.4736124,-0.353251,2077,2,700,flat,75,True,3,1,good,True,1,2676,204,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/a7/f1/898901442.jpg
95607839,Plaza Colegio Patriarca,Ciutat Vella,La Xerea,39.4733123,-0.3752026,299,4,900,flat,65,False,2,1,good,True,1,4466,122,True,3000,1,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/bb/1b/923205241.jpg
95385757,barrio El Pla del Remei,L'Eixample,El Pla del Remei,39.4679153,-0.3679576,872,1,1300,flat,90,True,2,2,good,True,1,4088,172,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/82/7c/927469233.jpg
95260490,barrio Sant Francesc,Ciutat Vella,Sant Francesc,39.4698531,-0.3715788,505,4,850,flat,62,True,1,1,good,True,1,4289,139,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/46/66/918225769.jpg
94822120,barrio Russafa,L'Eixample,Russafa,39.4598744,-0.3782032999999999,1253,1,1600,flat,62,True,2,2,good,True,1,5285,189,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/ca/27/923994702.jpg
91541504,barrio El Mercat,Ciutat Vella,El Mercat,39.4722858,-0.3753742,205,1,1100,flat,65,True,1,1,good,True,1,4511,122,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/f3/38/918270350.jpg
91496279,barrio El Mercat,Ciutat Vella,El Mercat,39.4751858,-0.3753742,479,2,1100,flat,50,True,1,1,good,True,1,4431,137,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/6c/6f/923334574.jpg
91479973,barrio El Mercat,Ciutat Vella,El Mercat,39.4730858,-0.3781741999999999,232,2,1200,flat,75,True,1,1,good,True,1,4719,122,True,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/db/0a/918265716.jpg
91455482,barrio El Mercat,Ciutat Vella,El Mercat,39.4757858,-0.3779742,522,3,1500,flat,70,True,2,2,good,True,1,4636,137,True,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/21/10/918269660.jpg
91090589,barrio Sant Francesc,Ciutat Vella,Sant Francesc,39.4696518,-0.377127,163,8,2500,penthouse,90,True,2,1,good,True,1,4744,111,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/9a/db/918223735.jpg
89097406,barrio Aiora,Camins al Grau,Aiora,39.4661827,-0.3459663,2739,5,1200,flat,78,False,3,1,good,True,1,2656,154,False,3000,4,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/37/b1/763182211.jpg
88918792,barrio L'Amistat,Algirós,L'Amistat,39.4714922,-0.3498303,2352,3,1800,flat,100,True,4,2,good,True,1,2531,231,False,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/2c/68/918271136.jpg
85320130,barrio Sant Francesc,Ciutat Vella,Sant Francesc,39.4707821,-0.3802685,262,10,1600,flat,85,True,1,1,good,True,1,4962,161,True,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/ce/d2/918270235.jpg
95696646,barrio El Botànic,Extramurs,El Botànic,39.4783768,-0.3854564,1071,3,850,flat,93,True,4,1,good,True,1,5228,135,False,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/36/b7/925759891.jpg
95659463,barrio Sant Pau,Campanar,Sant Pau,39.4891694,-0.4032504,3001,4,750,flat,81,True,1,1,good,True,1,6748,239,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/14/8f/924606883.jpg
95619212,barrio Safranar,Patraix,Safranar,39.4586627,-0.3944433,2025,14,850,flat,82,True,2,2,good,True,1,6585,192,True,3000,4,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/ff/0a/923513373.jpg
83354430,barrio El Pla del Remei,L'Eixample,El Pla del Remei,39.4668675,-0.3736238,565,7,1200,penthouse,100,True,3,2,good,True,1,4579,111,True,3000,4,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/81/1c/799186404.jpg
95573229,barrio Sant Pau,Campanar,Sant Pau,39.4913629,-0.4039211,3210,2,1050,flat,100,True,3,2,good,True,1,6832,182,True,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/1e/01/924483520.jpg
95754313,Calle de Salvador Giner,Ciutat Vella,El Carme,39.4812915,-0.3806469,1167,3,800,flat,40,True,1,1,good,False,1,4788,194,False,3000,4,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/f8/f6/927250460.jpg
95753427,Plaza del Miracle del Mocadoret,Ciutat Vella,La Seu,39.4728131,-0.3757371,227,1,1100,flat,80,True,2,1,good,True,1,4525,122,True,3000,1,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/40/b8/927228120.jpg
90908340,Calle de Maluquer s/n,Extramurs,Arrancapins,39.4629646,-0.3850924,1130,1,650,flat,56,True,1,1,good,True,1,5655,215,False,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/bb/a3/886812208.jpg
95725144,Calle Juan José Sister,Poblats Marítims,El Grau,39.4583761,-0.3325199,4091,2,750,flat,70,True,3,1,good,False,1,2891,154,False,3000,2,2,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/44/00/926481335.jpg
95706407,"perez galdos, 7",Patraix,Patraix,39.4630915,-0.3875405,1256,0,650,studio,58,True,0,1,good,True,1,5842,215,False,3000,3,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/97/b9/926010553.jpg
95648047,Calle de la Nau,Ciutat Vella,La Xerea,39.4715862,-0.3710064999999999,537,2,900,flat,86,True,2,1,good,True,1,4177,147,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/5f/01/924293309.jpg
95640121,Calle de Cadis,L'Eixample,Russafa,39.4610405,-0.3725412999999999,1191,5,1100,flat,80,True,3,2,good,True,1,4801,193,False,3000,1,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/9b/bf/924085101.jpg
91254837,Paseo de l'Albereda,Camins al Grau,Penya-Roja,39.4559712,-0.342118,3453,3,750,flat,70,True,1,1,good,True,1,3419,158,True,3000,2,4,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/9e/06/810326753.jpg
85943640,"Carrer dels Carnissers, 6",Ciutat Vella,El Pilar,39.4738213,-0.3821572,518,2,750,flat,85,True,2,2,good,False,1,5032,161,False,3000,4,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/6f/c9/679289289.jpg
95619325,"Peris y Valero, 105",L'Eixample,Russafa,39.459474,-0.3702983999999999,1425,9,795,penthouse,88,True,2,2,good,True,1,4735,193,False,3000,3,3,True,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/d1/e3/923517205.jpg
