propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
95653364,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/62/7a/924443602.jpg,4298,19,2,900,flat,rent,52,True,1,1,barrio Exposició,València,València,El Pla del Real,es,Exposició,39.4757016,-0.364695,False,https://www.idealista.com/inmueble/95653364/,1190,"Vivienda de nueva construcción a estrenar, altas calidades con todos los detalles. Ventanas de climalit, persianas eléctricas, frío/calor por conductos, electrodomésticos integrados, muebles nuevos de diseño. Ideal para una pareja. Muy bien comunicado y con numerosos servicios. Inmejorable zona, junto a Hospitales, colegios, La Alameda. Posibilidad de garaje en el mismo edificio. Se entraría a partir de Diciembre, pero se puede visitar. NO ACEPTAN MASCOTAS. Viviendas disponibles del primero al quinto.",False,good,False,1.0,17,{'typology': 'flat'},"{'subtitle': 'Exposició, València', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 100.0}",
95624988,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/ee/61/923684597.jpg,P-PASTOR800,16,5,800,flat,rent,100,False,3,2,barrio L'Amistat,València,València,Algirós,es,L'Amistat,39.4702043,-0.3493559,False,https://www.idealista.com/inmueble/95624988/,2395,"ALQUILER EN JUSTO Y PASTOR Ref. - p-pastor800 Ponemos a su disposición bonita y amplia vivienda en la misma Calle Justo y Pastor, justo enfrente de l Hospital de La Salud. Rodeado de todos los servicios de transporte, supermercados, colegios, zonas verdes, etc. La vivienda se alquila completamente amueblada y equipada con electrodomésticos. Cuenta con unos 110 metros cuadrados y se distribuye en 3 habitaciones, la principal en suite, 2 baños completos, cocina independiente y amplio salón comedor con salida a balcón. Quinta planta con ascensor. Aire acondicionado y armarios empotrados.  Se admiten mascotas.  Se exige solvencia económica demostrable. Dos meses de fianza.",False,good,False,1.0,8,{'typology': 'flat'},"{'subtitle': ""L'Amistat, València"", 'title': 'Piso'}",False,False,False,False,False,,
95590332,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/83/cf/922704653.jpg,R-AUSIAS870,17,7,950,flat,rent,100,False,4,1,barrio En Corts,València,València,Quatre Carreres,es,En Corts,39.4548389,-0.3720209,False,https://www.idealista.com/inmueble/95590332/,1865,"R-AUSIAS870 Amplia vivienda con vistas y amueblada en AUSIAS MARCH! Ponemos a su disposición este amplio y luminoso inmueble en la zona de En Corts, concretamente en la Av. Ausias March, una de las zonas que tendrá mayor crecimiento en la ciudad, gracias a su proximidad con el Parque central, Ruzafa, y que también cuenta con diversos comercios de todo piso, centros de salud, colegios ETC. El inmueble consta de 4 habitaciones ( 1 doble y 3 sencillas ) con armarios, de las 4 habitaciones, actualmente, hay camas en 2 de ellas, 1 se utiliza como despacho y la otra como un pequeño Gimnasio, el mobiliario de la habitación de Gimnasio de y despacho se puede sacar. La propiedad cuenta con 1 cuarto de baño con ducha completo con reforma de diseño, amplio salón comedor exterior, luminoso y con acceso a un amplio balcón-terraza con Vistas a la Av. Ausias March. Cocina independiente totalmente reformada con galería. La propiedad se alquila con muebles y electrodomésticos. Gastos de Comunidad e IBI incluidos en el precio. IMPORTANTE: LA PROPIEDAD SE ALQUILA HASTA SEPTIEMBRE DEL AÑO 2024. Requisitos: Solvencia demostrable No se aceptan mascotas alquiler mínimo de 1 año  NO estudiantes  2 meses de fianza Ven a verlo con Bolsa Inmobiliaria Valencia, nos avalan más de 25 años de experiencia.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'En Corts, València', 'title': 'Piso'}",False,False,False,False,False,,
95590314,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/7b/2d/922704406.jpg,R-MATIAS800,16,2,800,flat,rent,85,False,2,2,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4630977,-0.36888889999999996,False,https://www.idealista.com/inmueble/95590314/,1144,"R-MATIAS800 VIVIENDA CON TOTALMENTE REFORMADA EN RUZAFA! Ponemos a su disposición un inmueble completamente reformado casi a estrenar en el barrio de Ruzafa, uno de los barrios más cotizados y cosmopolitas de la ciudad, ya que es conocido como el barrio bohemio de Valencia gracias a su diversidad cultural, artística y arquitectónica que ofrece. La propiedad se encuentra en una finca de fachada histórica, en una 2º planta interior con ascensor. El inmueble cuenta con 2 habitaciones dobles con armarios empotrados más 2 cuartos de baño completos, uno de los cuales cuenta con cabina de hidromasaje, además, en cuanto a las calidades del inmueble, destacamos sus suelos de parqué, paredes lisas, aire acondicionado en diversas estancias del mismo, así como su reciente pintura.  La vivienda se alquila completamente amueblada y con todos los electrodomésticos para una cómoda estancia. Requisitos: Alquiler de larga duración No se admiten Mascotas Solvencia demostrable 2 meses de fianza Ven a verlo con Bolsa Inmobiliaria Valencia, nos avalan más de 25 años de experiencia en el sector.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': 'Russafa, València', 'title': 'Piso'}",False,False,False,False,False,,
1555884,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/d9/ed/12219905.jpg,372A,10,2,560,flat,rent,70,True,1,1,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.4900451,-0.3774668,False,https://www.idealista.com/inmueble/1555884/,2104,"Bonito piso en Torrefiel totalmente reformado. Se vende bonita vivienda totalmente reformada. Una bombonera! Es la ocasión de tener una vivienda de un dormitorio, pero sin renunciar a metros cuadrados. Consta de un gran dormitorio con vestidor, anteriormente tres, amplio baño, cocina y salón comedor muy espacioso con salida a balcón. Vivienda muy luminosa y con dos orientaciones. Suelos de gres, ventanas oscilo-batientes de aluminio blanco con climalit, armarios empotrados, aire acondicionado, calefacción de gas, carpintería interior de haya, puerta blindada, etc. Vivienda en perfecto estado de uso. Muy próximo a Peset Aleixandre. Barrio muy consolidado con todo tipo de comercios y servicios. Varias líneas de autobús. HABITALE ALFAHUIR. Todos nuestros arrendamientos están sujetos a la aceptación del propietario y/o seguro de impago.  Este anuncio se muestra a título informativo y puede contener errores, si eso ocurre, lamentamos las molestias.",False,good,False,0.0,8,{'typology': 'flat'},"{'subtitle': 'Torrefiel, València', 'title': 'Piso'}",False,False,False,False,False,,
95430075,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/fd/c8/918147956.jpg,508B5,13,6,700,flat,rent,94,False,3,2,"Calle del Doctor Carlos Caballé Lancry, 9",València,València,Quatre Carreres,es,Malilla,39.4535783,-0.37965289999999996,True,https://www.idealista.com/inmueble/95430075/,1961,"REFERENCIA: 508B5 - Amplio piso en perfecto estado para entrar a vivir. Está compuesto por 3 habitaciones, 2 baños (ducha y bañera), cocina con galería, ventanas climalit, suelos de terrazo, calentador de gas natural, aire acondicionado por conductos. Plaza de garaje incluida en el precio.",False,good,False,1.0,7,{'typology': 'flat'},"{'subtitle': 'Malilla, València', 'title': 'Piso en Calle del Doctor Carlos Caballé Lancry, 9'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
95318646,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/29/b5/915163673.jpg,65016,10,6,850,flat,rent,65,True,1,1,"Calle Cardenal Benlloch, 37",València,València,El Pla del Real,es,Mestalla,39.4692199,-0.3557687,True,https://www.idealista.com/inmueble/95318646/,1854,"Vivienda en edificio de 15 años de antigüedad, calidades de lujo. Ideal para persona sola que deba trasladarse temporalmente a Valencia. Silencio y discreción en una zona inmejorable de la ciudad, próximo Paseo Alameda, Palau de la Música y Ciudada de las Ciencias. Metro (dos estaciones), autobuses, hospital, supermercados (Consum y Mercadona), buena zona. Incluye gastos de comunidad y dispone de plaza de garaje.",False,good,False,1.0,13,{'typology': 'flat'},"{'subtitle': 'Mestalla, València', 'title': 'Piso en Calle Cardenal Benlloch, 37'}",False,False,False,False,False,,
95215458,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/2b/2a/912310891.jpg,830E,16,3,850,flat,rent,59,False,1,1,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4681421,-0.38284809999999997,False,https://www.idealista.com/inmueble/95215458/,584,"En alquiler vivienda reformada distribuida en una habitación, salón comedor con acceso a balcón tipo mirador, un cuarto de baño completo, cocina equipada, se alquila con muebles. Vivienda adaptada para personas con movilidad reducida.  Tercera altura con ascensor todo exterior, luminosa.  Esta vivienda es idónea para parejas o una persona para disfrutar que quieren disfrutar de vivir en el centro de Valencia, en una casa cómoda y muy bien comunicada.  La vivienda se encuentra en un complejo que contará con piscina, restaurante, etc.",False,good,False,1.0,14,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso'}",False,False,False,False,False,,
94582188,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/68/1f/9e/892570405.jpg,Alquiler- Atico En Colom,19,4,1350,penthouse,rent,65,True,2,1,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4759386,-0.3797914,False,https://www.idealista.com/inmueble/94582188/,578,"Desde Habitale el Carmen, les presentamos este precioso ÁTICO, ubicado en la 4ª planta de un edificio construido en 1850, en perfecto estado CON ASCENSOR. Se sitúa en pleno corazón de la Ciutat Vella, rodeada de los lugares mas emblemáticos de la ciudad, a escasos metros de la plaza del ayuntamiento, de la seu, la Plaza de la Reina y de la virgen y a un paso del Mercado Central, lugar de culto de para los amantes de la gastronomía. La vivienda se llena de luz a través de sus ventanales con vistas a la calle principal, los arboles y los monumentos son parte del paisaje. Recién reformada con materiales de primera calidad y decorada con gusto y elegancia.  Se distribuye en un salón comedor, cocina americana completamente equipada, 1 habitación doble, 1 habitación sencilla, 1 baño completo y una espectacular terraza de uso privativo situada en la 5ª planta. Dispone de Aire acondicionado por conductos frio/calor. - ALQUILER CORTAS ESTANCIAS/TEMPORAL. - No se admiten mascotas. - Fianza 1 mes. - Comisión inmobiliaria 1 mes. - Luz y Agua a cargo del inquilino. - Gastos de comunidad e IBI incluidos en el precio, a cargo de la propiedad. - Se aceptan sólo inquilinos con nomina, o que puedan demostrar ingresos mensuales. No dudes en contactarnos, máxima disponibilidad en organizar visitas.  Este anuncio se muestra a titulo informativo.",False,good,False,1.0,21,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'El Mercat, València', 'title': 'Ático'}",False,False,True,False,False,,
95676638,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/4f/84/925116211.jpg,10053646,16,4,750,flat,rent,80,True,2,1,barrio L'Illa Perduda,València,València,Algirós,es,L'Illa Perduda,39.4726831,-0.3391613,False,https://www.idealista.com/inmueble/95676638/,3272,"""EXCELENTE VIVIENDA""    Ideal Profesionales, jóvenes trabajadores, parejas, Enfermeras, Médicos. Etc    Muy luminosa debido a su disposición exterior    La vivienda es encuentra ubicada a 20 metros de Av. Blasco Ibañez, se distribuye en una habitación doble con vestidor, una habitación simple, salón comedor, cocina independiente y baño completo.    A 15 minutos de Universidades!  La zona está muy bien comunicada con todos los servicios cerca: supermercados, colegios, transporte, Universidades cerca.  Vendemos viviendas, nos importan las personas. Vendemos viviendas, nos importan las personas.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': ""L'Illa Perduda, València"", 'title': 'Piso'}",False,False,True,False,False,,
95674660,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/16/07/925065553.jpg,EST3350,12,6,600,studio,rent,45,True,0,1,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.4658547,-0.3548304,False,https://www.idealista.com/inmueble/95674660/,2010,"Se alquila acogedor estudio amueblado ideal para una persona, a pocos pasos del Paseo de la Alameda, Jardín del Turia, cerca del centro de Valencia y la Ciudad de las Artes y las Ciencias.  Este estudio de 45 m2 se encuentra en a 6º planta en un edificio de los años cincuenta que cuenta con ascensor hasta la 5º planta. Consta de salón-comedor, cocina americana, dormitorio con armario empotrado y un baño completo. Tiene carpinterías estancas de aluminio con doble acristalamiento tipo climalit, aire acondicionado por conductos y calefacción por radiadores eléctricos.  En el entorno existen todos los servicios. La zona está perfectamente comunicada con el transporte público (autobuses, metro, carriles bici, etc. ). Los gastos de comunidad están incluidos en el precio.",False,good,False,1.0,13,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Penya-Roja, València', 'title': 'Estudio'}",False,False,False,False,False,,
95539870,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/21/00/921299202.jpg,ALH002,11,3,600,studio,rent,46,True,0,1,barrio La Roqueta,València,València,Extramurs,es,La Roqueta,39.4681466,-0.3780541,False,https://www.idealista.com/inmueble/95539870/,338,"Tu Espacio Urbano, pone en alquiler un apartamento de 1 habitación, 1 baño, Salón Comedor, Cocina americana, ubicado en el centro de la ciudad, junto a la estación de metro y autobuses, con una excelente comunicación, disponiendo en el edificio de ascensor y servicio de portería, disponible a partir del 1 de octubre. La vivienda dispone de todos los servicios con los gastos de luz y agua no se incluyen en el precio.  La propiedad se hace cargo de los gastos de comunidad e impuestos municipales.  Se solicitará para alquilar la vivienda, garantías para poder realizar el contrato de alquiler, depositando 2 meses de fianza.  Interesados, contactar con el agente asignado, para poder concertar visitas.    ¿Quieres vivir en el centro de la ciudad y disfrutar de la comodidad de ir andando a todos tus sitios favoritos? , este es tu apartamento, comunicado y con todos los servicios al alcance de tu mano.   Solicita ya una vivita y no pierdas esta oportunidad.    Los datos expuestos son ofrecidos por terceros, meramente informativos y se suponen correctos. Nuestra empresa no garantiza su veracidad. La oferta está sujeta a errores, cambios de precio, omisión y/o retirada del mercado sin previo aviso. Honorarios; 1 mensualidad más IVA correspondiente.",False,good,False,1.0,13,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'La Roqueta, València', 'title': 'Estudio'}",False,False,False,False,False,,
85535370,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/51/4d/665561806.jpg,01955,13,1,600,flat,rent,65,True,1,1,La Constitución - Canaleta,València,Mislata,La Constitución - Canaleta,es,,39.4749562,-0.4125761,False,https://www.idealista.com/inmueble/85535370/,3062,"Piso seminuevo de un dormitorio, salon-comedor con cocina americana, baño completo, armarios empotrados, balcon, plaza de garaje y trastero incluidos. Vacio y sin electrodomesticos. No se admiten animales domesticos. Muy bien comunicado. Condiciones imprescindibles alquiler: ver documentación inquilino, 2 últimas nóminas y contrato trabajo. Zona bien comunicada, zona comercial, supermercados, autobuses, centros comerciales, colegios, hospitales, metro, parques, zona de paso, zonas infantiles. ¡llamanos, mejor verla!  mantente informado de las últimas novedades en nuestra web casas de la canaleta. Com.  el contenido de esta publicación es a título informativo y no es contractual ni vinculante.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': 'La Constitución - Canaleta, Mislata', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
95636293,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/e0/9f/923976097.jpg,PIS3349,13,4,750,flat,rent,100,True,3,2,barrio La Creu del Grau,València,València,Camins al Grau,es,La Creu del Grau,39.4637045,-0.34221189999999996,False,https://www.idealista.com/inmueble/95636293/,3117,"Se alquila acogedor piso sin amueblar a pocos pasos de la Ciudad de las Artes y las Ciencias, el Corte Inglés Av. Francia, el Centro Comercial Aqua, playa las Arenas, el Puerto de Valencia y la zona universitaria. Este piso de 100 m2 se encuentra ubicado en la planta 4ª de un edificio construido en el año 1997 que dispone de una zona ajardinada. Consta de amplio y luminoso salón-comedor, cocina individual con galería, 3 habitaciones con armarios empotrados y 2 baños completos. Tiene suelos de terrazo, carpinterías de roble, ventanas climalit, calefacción por radiadores a gas.  En el entorno existen todos los servicios (colegios, comercio local, centros comerciales, centros deportivos, bibliotecas, etc. ). La zona está perfectamente comunicada con el transporte público (autobuses, metro, Tranvía, RENFE Cabañal, carriles bici, etc. ). Los gastos de comunidad están incluidos en el precio.",False,good,False,1.0,8,{'typology': 'flat'},"{'subtitle': 'La Creu del Grau, València', 'title': 'Piso'}",False,False,False,False,False,,
95524837,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/12/c3/920879593.jpg,ALQE-ASKAJM,16,3,600,flat,rent,65,True,2,1,barrio La Raiosa,València,València,Jesús,es,La Raiosa,39.4568918,-0.3828759,False,https://www.idealista.com/inmueble/95524837/,1654,"Vivienda esquinera con vistas a la estación del AVE. 3º altura en finca con mucho encanto y rehabilitada, se distribuye en 2 habitaciones, una doble y otra individual, un baño completo, salón comedor exterior y cocina independiente. Dispone de aire acondicionado por splits, armarios empotrados, ventanas climalit y paredes lisas. Se encuentra reformado.  Zona consolidada con todos los servicios, supermercados, restaurantes, colegios, centros de salud, farmacias, bancos y pequeños comercios. Buena comunicación con transporte público, metro Jesús a 5 minutos, líneas de autobús 9, 10, 11, 27, 64, 89, 180, 181, 182, N6 y N89. A pocos metros de Correos y estación Joaquín Sorolla.  Precio: 600€/mes. Para firmar el contrato de alquiler, se abonarán 3 mensualidades: -1 mensualidad en concepto de fianza -1 mensualidad en concepto de adelanto de alquiler -1 mensualidad en concepto de honorarios inmobiliarios. Requisitos alquiler: -Contrato de trabajo con antigüedad mínima de 1 año. -Última nómina. -DNI/NIE. Estos requisitos serán enviados a una compañía aseguradora, y de ser aprobado se generará una póliza de seguros contra impagos, que pagará el propietario. El candidato que apruebe este filtro, podrá optar por el alquiler. 960 50 78 58. ¡Llámenos y venga a verlo! Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.",False,good,False,0.0,9,{'typology': 'flat'},"{'subtitle': 'La Raiosa, València', 'title': 'Piso'}",False,False,False,False,False,,
95172859,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/fb/4e/908055830.jpg,VLC17_A001,10,2,750,flat,rent,92,False,3,1,barrio Nou Moles,València,València,L'Olivereta,es,Nou Moles,39.4696007,-0.3938897,False,https://www.idealista.com/inmueble/95172859/,1439,"alquiler de piso reformado hace dos años, dos habitaciones, antes tres y se puede volver a utilizar las tres habitaciones. electrodomésticos nuevos, armarios empotrados en las habitaciones e instalación de luces leds.   céntrico, bien comunicado y con todos los servicios en la zona.   el piso está situado en la zona nou moles, valencia, con todo tipo de servicios y transporte. estancia mínimo un año a partir de septiembre.   ubicado en una segunda planta sin ascensor. total mente amueblado y equipado para entrar a vivir. requisitos del propietario  y 1 en curso.    si estas buscando alquiler no dejes pasar esta oportunidad!",False,good,False,0.0,8,{'typology': 'flat'},"{'subtitle': 'Nou Moles, València', 'title': 'Piso'}",False,False,False,False,False,,
95227676,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/01/0c/912811471.jpg,,4,2,800,flat,rent,65,True,2,1,Calle Salamanca,València,València,L'Eixample,es,Gran Vía,39.4677766,-0.3627504,False,https://www.idealista.com/inmueble/95227676/,1297,"Propiedad en alquiler con muebles, ubicada en L’Eixample, el distrito mas exclusivo de Valencia, vivienda de 65 m2, con mucha iluminación. La condición de la vivienda se corresponde con estancias amplias con techos de gran altura decoradas con tallas de la época, los suelos de parket. La vivienda está dotada de dos habitaciones amplias, una de matrimonio y la segunda individual y con posibilidad de dormir 2 personas ( cama nido ), un baños completo, espléndido salón comedor comunicado con gran cocina. Las habitaciones son interiores.  En este excepcional distrito nos encontramos con la mayoría de las joyas arquitectónicas de la ciudad, así como la mayoría de servicios y comercios. Plaza para coche y bicicletas opcional. Para mas información contactar por Email:  Abstenerse Agentes y Agencias Inmobiliarias.",False,good,False,1.0,12,{'typology': 'flat'},"{'subtitle': 'Gran Vía, València', 'title': 'Piso en Calle Salamanca'}",False,False,False,False,False,,
95216058,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/30/90/912334104.jpg,,7,3,930,flat,rent,45,True,1,1,Calle Salamanca,València,València,L'Eixample,es,Gran Vía,39.4663766,-0.36385039999999996,False,https://www.idealista.com/inmueble/95216058/,1264,"Propiedad en alquiler con muebles, ubicada en L’Eixample, el distrito mas exclusivo de Valencia, vivienda de 40 m2, totalmente reformado año 2017. La condición de la vivienda se corresponde con estancias amplias y luminosas con techos de gran altura decoradas con tallas de la época, también tiene los suelos hidráulicos originales. La vivienda está dotada de una habitación amplia, uns baño completos espléndido salón comedor cocina.   En este excepcional distrito nos encontramos con la mayoría de las joyas arquitectónicas de la ciudad, así como la mayoría de servicios y comercios. Plaza para coche y bicicletas opcional. Para mas información contactar por Email:  Abstenerse Agentes y Agencias Inmobiliarias.",False,good,False,1.0,21,{'typology': 'flat'},"{'subtitle': 'Gran Vía, València', 'title': 'Piso en Calle Salamanca'}",False,False,False,False,False,,
95038923,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/cc/cb/904651629.jpg,A-PJ28-3-D,4,2,650,flat,rent,78,False,3,1,Calle d'Antella,València,València,L'Olivereta,es,Tres Forques,39.4690599,-0.4022711,False,https://www.idealista.com/inmueble/95038923/,2160,"Se alquila 2º piso sin ascensor en la zona de Tres Forques. Está amueblado y la cocina está equipada. El inmueble tiene una superficie de 78 m2, distribuidos en 3 habitaciones, comedor y cocina. baño con ducha, cocina independiente con galería y comedor. El baño ha sido totalmente reformado hace menos de 3 años. Dormitorio principal con Aire Acondicionado. Su precio es de 660 €, (Gastos de comunidad incluidos). El inmueble es todo exterior y muy luminoso. Además, por su orientación este, en esta casa disfrutarás del sol por las mañanas. Se encuentra en una zona excelente, muy cercana a centros médicos, colegios, transporte público y supermercados. Se gestiona con Seguro de Impagos. Tenemos muchos más inmuebles en cartera que pueden ajustarse a sus necesidades. Sin descripción de Cocina Sin descripción de Baños Sin descripción de Fachada y/o portal.",False,good,False,,8,{'typology': 'flat'},"{'subtitle': 'Tres Forques, València', 'title': ""Piso en Calle d'Antella""}",False,False,False,False,False,,
93694504,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/ef/62/5a/869861850.jpg,,5,3,900,flat,rent,38,True,1,1,Salamanca,València,València,L'Eixample,es,Gran Vía,39.4672259,-0.3625637,False,https://www.idealista.com/inmueble/93694504/,1331,"Propiedad en alquiler con muebles, ubicada en L’Eixample, el distrito mas exclusivo de Valencia, vivienda de 35 m2, Totalmente reformado en el año 2018. La vivienda se corresponde por situarse en interior de una gran manzana con gran luminosidad y sol, tipico en todo el distrito de L'Eixample.  Está dotada de una habitacion, un baño completo, salón comedor con cocina americana, suelos de parket.   En este exepcional distrito nos encontramos con la mayoría de las joyas arquitectónicas de la ciudad, así como la mayoría de servicios y comercios. Todos los Impuestos ysuministros (Agua, luz, gas incluidos). Parking para coche y bicicletas opcional. Para mas información contactar por Email:  Abstenerse Agentes y Agencias Inmobiliarias.",False,good,False,1.0,24,{'typology': 'flat'},"{'subtitle': 'Gran Vía, València', 'title': 'Piso en Salamanca'}",False,False,False,False,False,,
84116101,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/95/c0/632159785.jpg,bailen,26,1,1000,flat,rent,98,True,3,2,bailen,València,València,Extramurs,es,La Roqueta,39.4676007,-0.37918969999999996,False,https://www.idealista.com/inmueble/84116101/,426,"Se Alquila Precioso piso en zona Inmejorable en calle Xativa junto Plaza de Toros. El piso esta todo reformado a estrenar sin mueblar y sin electrodomésticos, consta de unos 98 metros con 3 habitaciones mas un vestidor, 2 baños completos, terraza interior en la habitación principal. Aire acondicionado, armarios, ventanas climalits... buenas calidades, ven a verlo!.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso en bailen'}",False,False,False,False,False,,
87250277,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/af/50/723437752.jpg,,22,1,750,flat,rent,60,True,2,1,Calle Convento Jerusalén,València,València,Extramurs,es,La Roqueta,39.4644758,-0.3803759,False,https://www.idealista.com/inmueble/87250277/,786,"Piso de dos habitaciones, baño, cocina, salón-comedor, primer piso con terraza de 40 metros, parte de ella está acristalada como ampliación de la vivienda, espacio ideal para tener un estudio, amueblado.",False,good,False,1.0,13,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso en Calle Convento Jerusalén'}",False,False,False,False,False,,
39749681,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/c5/96/272518306.jpg,016217,12,5,1100,flat,rent,100,True,2,2,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4711927,-0.3755944,False,https://www.idealista.com/inmueble/39749681/,141,"Altura piso 5º, piso superficie total 100 m², superficie útil 90 m², habitaciones dobles: 2, 2 baños, ascensor, balcón, carpintería exterior, cocina, comedor, estado conservación: buen estado, gastos de comunidad amueblado, número de vecinos: 1, nº de planta: 1, portero auto. , soleado, exterior.",False,good,False,1.0,11,{'typology': 'flat'},"{'subtitle': 'Sant Francesc, València', 'title': 'Piso'}",False,False,False,False,False,,
92198861,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/26/69/833378053.jpg,20039,13,1,550,flat,rent,84,False,3,1,Cardenal Benlloch,València,Mislata,Cardenal Benlloch,es,,39.4697564,-0.42048969999999997,False,https://www.idealista.com/inmueble/92198861/,3715,"NEW METOURBANA SERVICIOS INMOBILIARIOS PONE EN ALQUILER     Preciosa vivienda situada en el corazón de Mislata, de 2 dormitorios dobles, amueblado, baño completo con ducha y mampara, cocina independiente con una amplia galería, y un precioso vestidor!    No dudes en ponerte en contacto con nosotras para venir a verlo sin compromiso!   Tomaremos todas las medidas higiénicas necesarias!",False,good,False,1.0,7,{'typology': 'flat'},"{'subtitle': 'Cardenal Benlloch, Mislata', 'title': 'Piso'}",False,False,False,False,False,,
95739518,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/8b/34/926854507.jpg,15466,10,4,650,flat,rent,65,True,1,1,barrio Aiora,València,València,Camins al Grau,es,Aiora,39.4626834,-0.3413614,False,https://www.idealista.com/inmueble/95739518/,3219,"Ref. 15466. Se alquila vivienda en Valencia, zona Ayora, el piso esta amueblado, tiene una habitacion, cocina office equipada con electrodomesticos, salon comedor y un baño. Reformado. Aire acondicionado. Altillo. Terraza. Altas dadas. Exterior.",False,good,False,0.0,10,{'typology': 'flat'},"{'subtitle': 'Aiora, València', 'title': 'Piso'}",False,False,False,False,False,,
95695727,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/7e/d8/925737786.jpg,4305,21,4,900,flat,rent,100,True,3,2,barrio La Raiosa,València,València,Jesús,es,La Raiosa,39.4560323,-0.3816224,False,https://www.idealista.com/inmueble/95695727/,1719,"Vivienda muy tranquila y luminosa, perfectamente comunicada y con numerosos servicios. Ideal para una familia, con 3 habitaciones y 2 baños, muchos armarios, frío/calor por conductos. Plaza de garaje en el mismo edificio incluido en el precio.",False,good,False,1.0,9,{'typology': 'flat'},"{'subtitle': 'La Raiosa, València', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
